ZIP,LOT AREA MEASUREMENT,lat,lng
70810,0.14,30.34181,-91.13506
70809,0.22,30.34182,-91.00957
70810,0.18,30.34182,-91.03085
70810,0.17,30.34182,-91.13722
70810,0.15,30.34183,-91.11601
70810,0.31,30.34183,-91.03027
70809,0.28,30.34183,-91.00369
70810,1.1,30.34184,-91.04908
70810,0.2,30.34184,-91.11411
70809,0.24,30.34184,-91.00026
70809,6.25,30.34184,-91.01097
70809,6.25,30.34184,-91.01097
70809,0.21,30.34185,-91.00976
70810,0.14,30.34185,-91.13491
70810,1.17,30.34186,-91.05093
70809,0.27,30.34186,-91.00342
70810,1.25,30.34187,-91.05929
70810,0.16,30.34188,-91.11019
70810,0.19,30.34188,-91.03204
70809,0.23,30.34189,-91.0078
70810,0.28,30.34189,-91.01526
70810,2.3,30.34189,-91.04657
70809,0.37,30.34189,-91.00909
70809,0.21,30.3419,-91.00994
70809,0.1,30.3419,-91.00081
70810,0.14,30.3419,-91.13476
70810,0.2,30.3419,-91.11551
70810,0.17,30.34191,-91.11157
70809,0.28,30.34191,-91.00317
70810,0.2,30.34191,-91.03138
70810,1.18,30.34191,-91.02923
70810,0.17,30.34191,-91.13787
70810,0.29,30.34192,-91.03421
70810,0.17,30.34192,-91.1367
70810,0.15,30.34192,-91.11537
70810,1.12,30.34192,-91.05329
70810,0.16,30.34193,-91.10977
70810,0.19,30.34193,-91.13621
70810,0.2,30.34193,-91.10916
70810,0.28,30.34194,-91.01378
70810,1.11,30.34194,-91.02746
70810,0.24,30.34195,-91.13728
70810,0.16,30.34195,-91.03095
70810,0.18,30.34195,-91.11075
70810,0.14,30.34196,-91.13462
70810,1.08,30.34196,-91.05266
70810,0.26,30.34198,-91.0303
70810,0.15,30.34198,-91.11606
70810,0.15,30.34198,-91.11522
70809,0.3,30.34198,-91.00291
70809,0.2,30.34199,-91.01014
70810,0.23,30.34199,-91.11367
70809,0.37,30.342,-91.00825
70810,0.18,30.342,-91.11352
70809,0.25,30.342,-91.00031
70810,0.14,30.34201,-91.13447
70810,1.55,30.34201,-91.05976
70810,4.25,30.34201,-91.10778
70810,0.17,30.34201,-91.03217
70810,0.32,30.34201,-91.03271
70810,0.15,30.34202,-91.13604
70810,1.2,30.34202,-91.05378
70810,0.15,30.34202,-91.11506
70810,0.16,30.34202,-91.11018
70810,0.15,30.34202,-91.13588
70810,0.31,30.34202,-91.01469
70810,3.12,30.34204,-91.06303
70810,0.2,30.34204,-91.10897
70810,0.17,30.34204,-91.13793
70809,0.37,30.34204,-91.0069
70809,0.2,30.34204,-91.00771
70809,0.28,30.34204,-91.00263
70810,0.17,30.34205,-91.13678
70810,0.28,30.34205,-91.03444
70810,1.6,30.34206,-91.05742
70810,0.98,30.34206,-91.05176
70810,0.14,30.34206,-91.13431
70810,0.31,30.34206,-91.03292
70810,0.18,30.34206,-91.11336
70810,0.19,30.34206,-91.11157
70810,0.15,30.34207,-91.11491
70810,0.18,30.34208,-91.03149
70809,0.27,30.34208,-91.00238
70810,0.18,30.34209,-91.11074
70810,0.23,30.34209,-91.03322
70810,0.15,30.34209,-91.11611
70810,0.18,30.34209,-91.11299
70810,0.18,30.34209,-91.11317
70810,0.2,30.34209,-91.03109
70810,0.15,30.3421,-91.10977
70810,0.14,30.34211,-91.13417
70810,0.15,30.34211,-91.13574
70810,0.31,30.34211,-91.01404
70809,0.37,30.34212,-91.00903
70810,0.16,30.34212,-91.10876
70810,0.15,30.34213,-91.11478
70809,0.25,30.34214,-91.01087
70809,0.3,30.34214,-91.00212
70810,3.98,30.34214,-91.0417
70810,0.18,30.34215,-91.1128
70809,0.3,30.34215,-91.00187
70809,0.21,30.34215,-91.01028
70810,0.16,30.34215,-91.10863
70810,0.14,30.34216,-91.13402
70810,0.18,30.34216,-91.11262
70810,0.16,30.34216,-91.11016
70810,0.24,30.34217,-91.03463
70810,0.18,30.34217,-91.03228
70810,0.42,30.34217,-91.01608
70809,0.38,30.34217,-91.00682
70810,0.15,30.34217,-91.13559
70810,0.22,30.34217,-91.13683
70810,0.17,30.34217,-91.13799
70810,0.32,30.34217,-91.01485
70810,0.23,30.34217,-91.03342
70810,0.17,30.34218,-91.03164
70810,0.62,30.34218,-91.02817
70810,0.2,30.34218,-91.03046
70810,0.62,30.34218,-91.02817
70810,0.15,30.34218,-91.11463
70810,0.62,30.34218,-91.02817
70810,0.18,30.34219,-91.11244
70810,0.18,30.34219,-91.11226
70810,0.15,30.34219,-91.13545
70810,0.14,30.3422,-91.13388
70810,0.14,30.3422,-91.1162
70809,0.37,30.3422,-91.00816
70809,0.22,30.34221,-91.00951
70810,4.46,30.34222,-91.06382
70809,0.31,30.34222,-91.00156
70810,0.16,30.34222,-91.10846
70810,0.29,30.34222,-91.10519
70810,1.19,30.34223,-91.05679
70810,0.17,30.34223,-91.11153
70809,0.22,30.34223,-91.00136
70810,0.26,30.34223,-91.11206
70810,0.15,30.34223,-91.11449
70810,0.18,30.34224,-91.03123
70810,0.27,30.34224,-91.03361
70810,86.08,30.34224,-91.11866
70810,2.13,30.34224,-91.04757
70809,0.33,30.34225,-91.00039
70810,1.94,30.34225,-91.05504
70810,0.27,30.34225,-91.01572
70810,0.18,30.34225,-91.11065
70810,0.2,30.34225,-91.11567
70810,0.15,30.34225,-91.13529
70810,0.62,30.34225,-91.02802
70809,0.23,30.34225,-91.00768
70810,0.15,30.34226,-91.11552
70810,0.16,30.34226,-91.10978
70810,0.14,30.34226,-91.13373
70810,0.21,30.34227,-91.13636
70810,0.28,30.34227,-91.01421
70810,0.62,30.34227,-91.02817
70810,0.44,30.34228,-91.13238
70809,0.19,30.34228,-91.01068
70809,0.39,30.34229,-91.00675
70810,0.16,30.34229,-91.1083
70810,3.23,30.34229,-91.06233
70810,0.27,30.3423,-91.10489
70810,0.15,30.3423,-91.13515
70810,0.17,30.3423,-91.13805
70810,0.15,30.34231,-91.11013
70810,0.18,30.34231,-91.0324
70809,0.22,30.34232,-91.01033
70810,0.28,30.34232,-91.11429
70810,4.24,30.34232,-91.04275
70809,0.37,30.34233,-91.00899
70810,0.15,30.34233,-91.11538
70810,0.18,30.34233,-91.13328
70810,0.22,30.34234,-91.11635
70810,0.28,30.34234,-91.03478
70810,0.18,30.34234,-91.03173
70810,0.18,30.34234,-91.0306
70810,0.15,30.34234,-91.13619
70810,0.25,30.34235,-91.03397
70810,0.15,30.34235,-91.135
70810,0.29,30.34235,-91.01552
70810,0.2,30.34235,-91.13754
70810,3.54,30.34235,-91.06125
70810,0.16,30.34235,-91.10817
70809,0.27,30.34236,-91.00104
70809,0.4,30.34236,-91.00066
70809,0.21,30.34236,-91.00104
70810,0.14,30.34236,-91.13314
70810,0.17,30.34237,-91.10962
70809,0.19,30.34237,-91.00945
70810,0.21,30.34237,-91.1107
70810,0.16,30.34238,-91.03131
70810,0.17,30.34238,-91.11146
70810,0.15,30.34238,-91.11523
70810,0.15,30.34239,-91.13604
70810,0.16,30.34239,-91.10802
70810,1.04,30.34239,-91.04926
70810,0.15,30.3424,-91.13485
70810,1.11,30.34241,-91.02906
70810,0.23,30.34241,-91.11384
70810,0.14,30.34241,-91.13298
70810,0.15,30.34241,-91.13741
70810,0.17,30.34241,-91.13816
70809,0.27,30.34242,-91.00741
70810,0.29,30.34242,-91.10539
70810,0.15,30.34243,-91.1151
70810,0.27,30.34243,-91.0144
70810,0.19,30.34244,-91.03073
70810,0.19,30.34244,-91.03252
70810,0.15,30.34244,-91.13588
70809,0.21,30.34244,-91.01082
70810,1.02,30.34244,-91.05116
70810,0.15,30.34245,-91.1347
70810,0.14,30.34246,-91.13284
70810,2.34,30.34246,-91.06065
70810,0.19,30.34247,-91.11013
70810,0.16,30.34247,-91.10788
70810,0.15,30.34247,-91.13727
70809,0.26,30.34247,-91.00763
70810,0.15,30.34248,-91.10946
70810,0.24,30.34248,-91.03419
70810,0.19,30.34248,-91.11366
70810,0.17,30.34248,-91.03187
70810,0.15,30.34249,-91.13574
70810,0.19,30.34249,-91.11345
70809,0.38,30.34249,-91.00664
70810,0.14,30.34249,-91.13269
70810,0.15,30.34249,-91.11492
70810,0.26,30.34249,-91.03337
70809,0.37,30.34249,-91.00809
70810,0.15,30.3425,-91.11479
70810,0.14,30.3425,-91.10935
70810,0.29,30.3425,-91.03496
70809,0.22,30.3425,-91.01157
70810,0.16,30.3425,-91.10916
70810,0.15,30.3425,-91.13456
70810,0.19,30.34251,-91.03147
70810,2.04,30.34251,-91.04785
70810,0.29,30.34251,-91.0154
70810,0.17,30.34251,-91.10472
70809,0.22,30.34253,-91.00939
70809,0.28,30.34253,-91.01013
70810,0.16,30.34253,-91.10772
70810,0.14,30.34253,-91.13712
70810,1.64,30.34253,-91.05868
70810,0.17,30.34254,-91.13823
70810,1,30.34254,-91.05224
70810,0.15,30.34254,-91.1356
70810,0.15,30.34255,-91.13441
70810,0.19,30.34255,-91.11067
70810,0.16,30.34256,-91.10902
70810,0.14,30.34256,-91.13255
70810,0.01,30.34256,-91.11423
70809,0.37,30.34256,-91.00887
70810,0.19,30.34257,-91.11327
70810,0.15,30.34257,-91.11465
70810,0.88,30.34257,-91.0282
70810,0.88,30.34257,-91.0282
70810,0.88,30.34257,-91.0282
70810,0.25,30.34257,-91.0282
70810,0.25,30.34257,-91.0282
70810,0.25,30.34257,-91.0282
70810,0.97,30.34258,-91.04988
70810,0.19,30.34258,-91.11306
70809,0.26,30.34258,-91.01062
70810,0.19,30.34259,-91.03264
70810,0.15,30.34259,-91.13545
70809,0.38,30.34259,-91.00641
70810,0.13,30.34259,-91.13697
70810,0.32,30.34259,-91.03315
70810,0.16,30.34259,-91.10759
70810,0.8,30.34259,-91.05365
70810,0.18,30.3426,-91.03084
70810,0.3,30.3426,-91.11631
70810,0.16,30.3426,-91.032
70810,0.15,30.3426,-91.13426
70810,0.14,30.34261,-91.13239
70810,0.19,30.34261,-91.11287
70810,1.17,30.34261,-91.05509
70810,0.23,30.34261,-91.11003
70810,0.15,30.34262,-91.11445
70810,0.19,30.34262,-91.11268
70809,0.2,30.34262,-91.01137
70810,9.79,30.34262,-91.01719
70810,5.04,30.34262,-91.01719
70810,0.16,30.34263,-91.10889
70810,0.16,30.34263,-91.10746
70810,0.26,30.34263,-91.01508
70810,0.15,30.34264,-91.13531
70810,0.71,30.34264,-91.02741
70810,1.49,30.34264,-91.04832
70810,0.71,30.34264,-91.02741
70810,0.71,30.34264,-91.02741
70809,0.31,30.34265,-91.00999
70810,1.23,30.34265,-91.02932
70810,0.15,30.34265,-91.13682
70809,0.32,30.34265,-91.00614
70810,1.23,30.34265,-91.02932
70810,0.2,30.34266,-91.10724
70810,0.15,30.34266,-91.1383
70810,0.25,30.34266,-91.10546
70810,0.34,30.34266,-91.1115
70810,0.27,30.34267,-91.0145
70810,0.19,30.34267,-91.11251
70810,0.18,30.34267,-91.03158
70810,0.14,30.34267,-91.13225
70810,0.16,30.34267,-91.10872
70810,0.23,30.34267,-91.03431
70810,0.15,30.34268,-91.11613
70810,0.18,30.34268,-91.10987
70810,0.19,30.34268,-91.11229
70810,0.2,30.34268,-91.11434
70810,0.19,30.34268,-91.11209
70810,0.15,30.34268,-91.13412
70810,0.15,30.34269,-91.13516
70810,0.18,30.3427,-91.13398
70810,0.18,30.3427,-91.10464
70810,1.11,30.3427,-91.05036
70810,0.35,30.34271,-91.03384
70810,0.16,30.34271,-91.10851
70810,0.14,30.34271,-91.13211
70809,0.25,30.34272,-91.00933
70810,0.18,30.34272,-91.11075
70810,0.2,30.34272,-91.10705
70810,0.15,30.34272,-91.13666
70810,0.15,30.34273,-91.10974
70810,0.15,30.34273,-91.11575
70810,0.17,30.34273,-91.03277
70810,0.15,30.34273,-91.11593
70809,0.24,30.34273,-91.01129
70810,0.17,30.34274,-91.03098
70810,0.15,30.34274,-91.13501
70810,0.17,30.34274,-91.11193
70817,20.32,30.34274,-90.90478
70810,0.23,30.34275,-91.13772
70809,0.43,30.34275,-91.00804
70810,0.15,30.34275,-91.13651
70810,0.42,30.34276,-91.03532
70810,0.42,30.34276,-91.03532
70810,0.42,30.34276,-91.03532
70810,0.42,30.34276,-91.03532
70810,0.42,30.34276,-91.03532
70809,0.35,30.34277,-91.00877
70810,0.14,30.34277,-91.13195
70809,0.29,30.34277,-91.0106
70810,0.14,30.34278,-91.13342
70810,0.15,30.34278,-91.11559
70810,0.24,30.34278,-91.11166
70810,0.17,30.34278,-91.03212
70810,0.15,30.34278,-91.10958
70810,0.22,30.34279,-91.10686
70810,0.15,30.34279,-91.13486
70810,0.15,30.3428,-91.13636
70809,0.25,30.34281,-91.01268
70810,0.16,30.34281,-91.10839
70810,0.19,30.34281,-91.1317
70810,0.15,30.34282,-91.10944
70810,0.22,30.34283,-91.11393
70810,0.15,30.34283,-91.11546
70810,0.54,30.34283,-91.01481
70810,0.17,30.34283,-91.03168
70809,0.21,30.34283,-91.00715
70810,0.28,30.34284,-91.13835
70810,0.2,30.34284,-91.10538
70810,0.15,30.34284,-91.13472
70810,0.18,30.34284,-91.11374
70810,0.15,30.34285,-91.13758
70810,0.15,30.34285,-91.13621
70810,0.27,30.34285,-91.03447
70810,0.25,30.34285,-91.13092
70810,1.58,30.34286,-91.04876
70810,0.07,30.34286,-91.13131
70809,0.28,30.34287,-91.00991
70810,0.19,30.34287,-91.10465
70810,0.16,30.34287,-91.03234
70810,0.2,30.34287,-91.10664
70810,0.15,30.34288,-91.11531
70810,0.19,30.34288,-91.0329
70810,0.16,30.34288,-91.10825
70810,0.19,30.34288,-91.0311
70810,0.3,30.34289,-91.03366
70809,0.2,30.34289,-91.0125
70810,0.16,30.34289,-91.10929
70810,0.15,30.34289,-91.13457
70809,0.33,30.34289,-91.00616
70810,0.15,30.3429,-91.13607
70810,0.28,30.34291,-91.11629
70810,0.24,30.34291,-91.10646
70810,0.14,30.34291,-91.13348
70810,0.17,30.34291,-91.13117
70809,0.29,30.34292,-91.00931
70810,0.18,30.34292,-91.11356
70809,0.26,30.34292,-91.01117
70810,0.15,30.34292,-91.11516
70809,0.18,30.34292,-91.00724
70810,0.15,30.34292,-91.1307
70810,0.16,30.34294,-91.1081
70810,0.18,30.34294,-91.11338
70810,0.15,30.34294,-91.13744
70810,1.13,30.34294,-91.0283
70810,0.14,30.34294,-91.13172
70810,0.16,30.34294,-91.10914
70810,0.16,30.34294,-91.03183
70810,0.2,30.34294,-91.11076
70810,1.02,30.34294,-91.05269
70810,0.15,30.34294,-91.13442
70810,0.15,30.34295,-91.13592
70810,0.22,30.34296,-91.10522
70810,1.26,30.34296,-91.05511
70810,0.15,30.34297,-91.13426
70810,0.18,30.34297,-91.11302
70810,0.31,30.34297,-91.11659
70810,0.14,30.34297,-91.13056
70810,0.18,30.34298,-91.11319
70810,0.23,30.34299,-91.1161
70810,0.18,30.34299,-91.13294
70810,0.16,30.34299,-91.10898
70810,0.15,30.34299,-91.11502
70810,0.18,30.343,-91.11283
70810,0.16,30.343,-91.108
70810,0.15,30.343,-91.13577
70810,0.19,30.343,-91.03301
70810,0.25,30.343,-91.03351
70810,0.19,30.34301,-91.10456
70810,0.22,30.34301,-91.10627
70809,0.25,30.34302,-91.01053
70810,0.13,30.34302,-91.13731
70810,7.59,30.34302,-91.10574
70810,0.93,30.34302,-91.05095
70809,0.19,30.34303,-91.01233
70809,0.22,30.34303,-91.00742
70810,0.19,30.34304,-91.03115
70809,0.25,30.34304,-91.01005
70810,0.18,30.34304,-91.11228
70810,0.74,30.34304,-91.03557
70810,0.74,30.34304,-91.03557
70810,0.74,30.34304,-91.03557
70810,0.15,30.34305,-91.13562
70810,0.14,30.34305,-91.13354
70809,0.43,30.34305,-91.00859
70810,0.16,30.34305,-91.10883
70810,0.15,30.34306,-91.13409
70810,0.17,30.34306,-91.10786
70810,0.18,30.34306,-91.1106
70810,0.18,30.34306,-91.11245
70810,0.16,30.34307,-91.11036
70810,0.16,30.34307,-91.11472
70810,0.15,30.34307,-91.11018
70810,0.18,30.34307,-91.11265
70810,0.14,30.34308,-91.13041
70810,0.15,30.34308,-91.1318
70810,0.15,30.34308,-91.11492
70810,0.25,30.34309,-91.13826
70810,0.15,30.3431,-91.13122
70810,0.18,30.3431,-91.11208
70810,0.15,30.3431,-91.13548
70810,0.18,30.3431,-91.10768
70809,0.25,30.3431,-91.00938
70810,0.19,30.34311,-91.11587
70810,0.3,30.34311,-91.1115
70810,0.2,30.34311,-91.11188
70810,2.11,30.34311,-91.04912
70810,0.19,30.34311,-91.10516
70810,1.02,30.34312,-91.03501
70810,0.13,30.34312,-91.13717
70810,1.02,30.34312,-91.03501
70809,0.48,30.34312,-91.00558
70810,1.02,30.34312,-91.03501
70809,0.47,30.34312,-91.00786
70810,1.02,30.34312,-91.03501
70810,1.02,30.34312,-91.03501
70810,0.1,30.34312,-91.13028
70810,1.02,30.34312,-91.03501
70810,1.02,30.34312,-91.03501
70810,1.02,30.34312,-91.03501
70810,1.02,30.34312,-91.03501
70810,1.02,30.34312,-91.03501
70810,0.15,30.34313,-91.13533
70810,0.16,30.34313,-91.1087
70810,0.14,30.34313,-91.13299
70810,0.22,30.34313,-91.10606
70810,0.16,30.34313,-91.11458
70810,0.2,30.34314,-91.1117
70810,0.16,30.34314,-91.03187
70809,0.23,30.34314,-91.01067
70809,0.4,30.34314,-91.00631
70810,5.04,30.34314,-91.01766
70810,0.15,30.34315,-91.11005
70810,0.14,30.34316,-91.1336
70809,0.35,30.34316,-91.01318
70810,0.19,30.34316,-91.10449
70809,0.54,30.34317,-91.00705
70810,0.99,30.34317,-91.05315
70810,3.18,30.34317,-91.04966
70810,0.16,30.34317,-91.10854
70810,0.19,30.34317,-91.1157
70810,0.24,30.34318,-91.1144
70810,0.12,30.34318,-91.1301
70810,0.2,30.34318,-91.03132
70810,0.14,30.34319,-91.13242
70810,1.77,30.34319,-91.04175
70810,1.77,30.34319,-91.04175
70810,0.12,30.3432,-91.13812
70810,0.15,30.3432,-91.13705
70809,0.21,30.3432,-91.01014
70810,0.18,30.3432,-91.03259
70810,0.3,30.3432,-91.10732
70810,0.14,30.3432,-91.13185
70809,0.44,30.3432,-91.00662
70810,0.19,30.34321,-91.11553
70809,0.24,30.34321,-91.01238
70810,0.15,30.34321,-91.13519
70810,0.15,30.34321,-91.1099
70810,1.14,30.34322,-91.02853
70810,1.13,30.34322,-91.02853
70810,0.18,30.34322,-91.11667
70810,0.15,30.34322,-91.10974
70810,0.13,30.34323,-91.13794
70810,0.12,30.34323,-91.12999
70810,0.19,30.34325,-91.11534
70810,0.21,30.34326,-91.11398
70809,0.22,30.34326,-91.00949
70810,0.14,30.34326,-91.12967
70810,0.14,30.34326,-91.13304
70810,0.21,30.34326,-91.10593
70810,0.15,30.34326,-91.13503
70810,0.16,30.34327,-91.10839
70810,2.25,30.34327,-91.05188
70810,0.19,30.34327,-91.10508
70810,0.11,30.34327,-91.12982
70810,0.33,30.34328,-91.11082
70810,0.15,30.34328,-91.13692
70810,0.14,30.34329,-91.13366
70809,0.24,30.34329,-91.01136
70810,0.12,30.3433,-91.13125
70810,0.21,30.3433,-91.13491
70810,0.19,30.3433,-91.03244
70810,0.16,30.3433,-91.10825
70810,0.14,30.34331,-91.13782
70810,0.29,30.34331,-91.10673
70810,0.15,30.34331,-91.10961
70809,0.35,30.34331,-91.00892
70810,0.14,30.34332,-91.13246
70810,0.19,30.34332,-91.10441
70810,1.09,30.34333,-91.03026
70810,1.1,30.34333,-91.03026
70810,0.17,30.34333,-91.03137
70810,1.09,30.34333,-91.03026
70810,1.2,30.34333,-91.03026
70810,1.04,30.34334,-91.05015
70809,0.23,30.34334,-91.01026
70810,0.17,30.34334,-91.12947
70809,0.39,30.34335,-91.00581
70810,0.14,30.34335,-91.1319
70809,0.39,30.34335,-91.00769
70809,0.24,30.34335,-91.01308
70810,1.69,30.34336,-91.13559
70810,0.16,30.34336,-91.10948
70809,0.66,30.34336,-91.00506
70809,0.21,30.34336,-91.01224
70810,0.23,30.34336,-91.10747
70810,0.95,30.34336,-91.06115
70810,0.15,30.34336,-91.13679
70810,0.19,30.34337,-91.11516
70810,0.14,30.34337,-91.13314
70810,0.2,30.34338,-91.1167
70809,0.19,30.34338,-91.01154
70810,0.22,30.34338,-91.11379
70810,0.16,30.34338,-91.1093
70810,0.25,30.34339,-91.10585
70810,0.19,30.34339,-91.11492
70810,0.23,30.34339,-91.11058
70810,0.14,30.34339,-91.13769
70810,0.16,30.34339,-91.10813
70810,0.16,30.3434,-91.1344
70810,26.87,30.3434,-91.14188
70809,0.23,30.34341,-91.00961
70810,0.19,30.34342,-91.10502
70810,3.02,30.34342,-91.03387
70810,0.19,30.34342,-91.1136
70810,0.24,30.34343,-91.11036
70810,0.14,30.34343,-91.13372
70810,0.18,30.34343,-91.06349
70810,1.12,30.34344,-91.06196
70810,0.14,30.34344,-91.13127
70810,0.19,30.34344,-91.11321
70810,0.31,30.34344,-91.12927
70810,0.15,30.34345,-91.13667
70810,0.17,30.34345,-91.03229
70810,0.14,30.34345,-91.13251
70810,0.21,30.34345,-91.13081
70810,0.19,30.34346,-91.11341
70810,0.22,30.34346,-91.10798
70810,0.16,30.34347,-91.10918
70810,0.19,30.34347,-91.10435
70810,0.14,30.34347,-91.13194
70810,0.14,30.34347,-91.13756
70810,63.68,30.34347,-91.02104
70809,0.34,30.34348,-91.0091
70810,1.13,30.34348,-91.0602
70810,0.19,30.34348,-91.11481
70809,0.21,30.34349,-91.0117
70809,0.22,30.34349,-91.01211
70810,0.23,30.34349,-91.11015
70810,0.19,30.34349,-91.11304
70810,0.22,30.34349,-91.10687
70809,0.21,30.34349,-91.01294
70810,0.19,30.3435,-91.11464
70809,0.42,30.3435,-91.00488
70810,237.05,30.3435,-91.08699
70810,0.19,30.34351,-91.11265
70810,0.17,30.34351,-91.1305
70809,0.22,30.34351,-91.01084
70810,0.16,30.34351,-91.03151
70810,0.17,30.34351,-91.13064
70810,0.14,30.34351,-91.13448
70810,0.32,30.34352,-91.10648
70810,0.23,30.34352,-91.11629
70810,0.22,30.34352,-91.1076
70810,0.14,30.34352,-91.13312
70817,15.72,30.34352,-90.93889
70810,0.15,30.34353,-91.13654
70810,0.15,30.34353,-91.13506
70810,0.48,30.34353,-91.03517
70810,3.02,30.34353,-91.0437
70810,0.19,30.34353,-91.11285
70809,0.44,30.34353,-91.00597
70809,0.23,30.34353,-91.01189
70810,0.2,30.34354,-91.11677
70810,0.07,30.34354,-91.13159
70809,0.35,30.34354,-91.00835
70810,0.14,30.34355,-91.13377
70820,0.14,30.34355,-91.14649
70809,0.21,30.34355,-91.00975
70810,0.14,30.34355,-91.13743
70810,3.77,30.34355,-91.05422
70810,0.14,30.34356,-91.13133
70810,0.19,30.34356,-91.10494
70810,0.16,30.34356,-91.109
70810,0.19,30.34357,-91.11247
70810,0.19,30.34357,-91.11228
70810,0.17,30.34358,-91.13034
70810,0.14,30.34358,-91.13256
70809,0.41,30.34358,-91.00747
70810,1.56,30.34359,-91.06305
70810,0.15,30.34359,-91.03216
70810,0.16,30.34359,-91.10886
70810,0.19,30.34359,-91.11602
70810,1.88,30.34359,-91.03628
70810,0.24,30.34359,-91.10993
70810,1.91,30.3436,-91.0327
70810,1.12,30.3436,-91.05067
70810,4.45,30.3436,-91.04457
70810,1.91,30.3436,-91.0327
70810,0.19,30.3436,-91.11209
70810,1.91,30.3436,-91.0327
70810,0.19,30.34361,-91.1119
70810,0.28,30.34361,-91.11446
70809,0.42,30.34361,-91.00471
70810,0.14,30.34361,-91.13199
70810,0.15,30.34361,-91.13641
70810,0.19,30.34362,-91.10426
70809,0.21,30.34362,-91.01279
70810,0.19,30.34362,-91.11171
70809,0.4,30.34363,-91.00432
70810,0.23,30.34364,-91.10973
70810,0.19,30.34364,-91.03195
70810,0.14,30.34364,-91.13731
70810,0.17,30.34364,-91.13022
70810,0.14,30.34365,-91.13451
70810,0.14,30.34365,-91.13317
70810,0.15,30.34365,-91.13512
70810,0.19,30.34365,-91.1157
70810,0.22,30.34365,-91.10701
70810,0.25,30.34365,-91.11152
70810,0.24,30.34366,-91.03169
70810,0.19,30.34366,-91.11589
70810,1.91,30.34367,-91.03262
70810,1.91,30.34367,-91.03262
70810,1.91,30.34367,-91.03262
70810,1.91,30.34367,-91.03262
70810,1.91,30.34367,-91.03262
70810,0.14,30.34367,-91.13137
70810,1.91,30.34367,-91.03262
70810,1.91,30.34367,-91.03262
70810,0.2,30.34368,-91.11683
70809,0.21,30.34368,-91.01096
70810,0.14,30.34368,-91.13383
70809,0.36,30.34369,-91.00918
